pipe_age_years,avg_pressure_bar,pressure_variance,night_flow_lps,flow_variance,complaint_count_30d,material_score,zone_id,actual_leak,predicted_probability,explanation,likely_cause
17.696524067429426,4.194806172576042,0.24195632130029887,1.6561821881769752,0.09313521816277796,1,0.8329956583056359,Zone-20,1,0.29333333333333333,Elevated pipe material risk and night flow,Aging infrastructure
12.750983017168016,4.544550045656451,0.023161047545918738,2.2723039201701822,0.8325711285714785,0,0.5182803673409924,Zone-17,1,0.21,Elevated pressure fluctuation and pipe age,
18.48083367413726,5.295385020614921,1.2624466784626296,0.591153204888666,1.2898502334533373,0,0.9136080466852671,Zone-01,0,0.3333333333333333,Elevated pressure fluctuation and night flow,Pressure-related stress
23.790051071034984,2.064270267941504,0.06414999126825542,0.14517023332951035,0.0813302908316443,1,0.031652102483554656,Zone-08,0,0.21666666666666667,Elevated average pressure and night flow,
26.88304599556457,4.883996681711217,0.06252788536247042,9.797655350690464,1.301839433130971,3,0.8158435210640067,Zone-27,1,0.94,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
32.87058671982311,5.6469050755124455,0.051607658106002464,12.63733603737444,0.5236375838552826,0,0.43220700487716934,Zone-13,1,0.8466666666666667,Elevated night flow and pipe age,Suspected active leak (flow signature)
25.624245946257915,3.8104136827426283,0.6320497900188504,2.4146516446961868,0.3052200435332817,0,0.6992943048757094,Zone-02,0,0.5433333333333333,Elevated pressure fluctuation and average pressure,Pressure-related stress
12.947544135223241,4.518548168907613,0.08577208913607927,1.8558675944728018,0.5973129454178994,1,0.5013166180935685,Zone-14,1,0.13333333333333333,Elevated pressure fluctuation and pipe age,
18.16214975820464,4.47858927909837,0.4678092740850698,0.06510250718122697,0.6714335412172207,1,0.8060803234250968,Zone-22,0,0.3,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
46.28751847794735,4.511038462186747,0.02345618587427927,5.4639773011092405,0.13067994996613624,0,0.05785771545345164,Zone-04,0,0.6,Elevated night flow and pipe age,Suspected active leak (flow signature)
18.036645061712157,3.412217798587136,1.1996936776760259,2.6471282563257765,0.549539006484915,0,0.9296676741531098,Zone-01,1,0.43666666666666665,Elevated pressure fluctuation and pipe material risk,Pressure-related stress
16.006918834111996,3.9472473587648853,0.5145464133715869,1.8131539374451395,1.2109180460559619,1,0.7634051093582446,Zone-15,1,0.5233333333333333,Elevated flow fluctuation and pipe material risk,Suspected active leak (flow signature)
19.332063011580793,4.910927975096627,0.008757843257279697,7.718842268646183,0.28396714699886777,2,0.22666364193220256,Zone-27,1,0.7066666666666667,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
7.194797603419291,3.537661163341491,0.056018765255526896,0.07221098090036594,0.17289705300071062,1,0.7366839888607118,Zone-17,0,0.12666666666666668,Elevated night flow and pipe age,
16.088188187943082,3.8324472524044744,0.09767516622188789,0.5819813932822469,0.03961396170832583,2,0.1854353342638677,Zone-28,0,0.13333333333333333,Elevated night flow and pipe material risk,
21.850806250386494,4.733482081467612,0.08509460444414829,1.2075678226049933,1.7512143078671516,2,0.8553854991329243,Zone-25,1,0.2833333333333333,Elevated flow fluctuation and night flow,Suspected active leak (flow signature)
11.709913662891143,3.501115179663179,0.08429431793871438,12.55791770331951,0.020972889950766536,2,0.9871727079414363,Zone-29,1,0.8566666666666667,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
8.799670815187445,4.858548818673427,0.8531782953040797,1.1067275444705278,0.2836718836127869,0,0.3807938560622627,Zone-25,1,0.20666666666666667,Elevated pressure fluctuation and night flow,
34.765544212613385,4.878165850295477,0.0017743186933887954,5.798061331551649,0.777221259907883,0,0.16816602357360644,Zone-26,1,0.56,Elevated night flow and pipe age,Suspected active leak (flow signature)
29.777640912246675,4.698219761508681,0.8962994426972654,2.8661915483983007,0.16034786156429115,1,0.22243615358672542,Zone-18,1,0.5966666666666667,Elevated pressure fluctuation and pipe age,Pressure-related stress
12.765642367299268,3.9699789027538186,1.6005769370625458,3.2851298097954107,0.5316036875022646,0,0.4702220341454887,Zone-01,0,0.6766666666666666,Elevated pressure fluctuation and pipe age,Pressure-related stress
27.475677788540732,4.038770758736093,0.1318462016505913,4.697517739483651,0.12687993084041602,0,0.17051838365335859,Zone-26,1,0.5933333333333334,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
25.944284502672872,3.180812353560453,0.07847747613721869,4.761752248910244,0.4404456828421809,1,0.005216251676792516,Zone-03,0,0.49333333333333335,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
9.39155180653131,4.013814333323678,0.16925969620589804,4.247092941548284,0.032642358204989216,0,0.05939662899762199,Zone-26,0,0.36,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
10.082239244023668,4.549088165080536,0.08979494324156023,0.27488529873564405,0.7909842175536078,0,0.4761613598588388,Zone-25,1,0.14666666666666667,Elevated night flow and pipe age,
9.081537326564668,4.539936812112895,0.3319870594416626,2.447916293587343,0.6223611652108646,1,0.4920165624712032,Zone-05,0,0.21333333333333335,Elevated pipe age and flow fluctuation,
10.966942015975253,6.420589686979568,0.018115391619966302,7.418299420428941,1.663379917955515,0,0.692255414544123,Zone-09,1,0.6966666666666667,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
18.38892133387298,4.243292343226275,0.031453414981781454,14.572684232171627,1.7053859187532905,1,0.9303773998991519,Zone-15,1,0.8966666666666666,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
35.07039142057292,4.17850203081926,0.0741845149388992,1.1300875438296518,0.32767973355331464,0,0.11932458971287796,Zone-16,0,0.1,Elevated pipe age and night flow,
17.14811729230615,4.6115909452748785,0.7530882988086508,4.262928968987241,0.20804439569184585,0,0.7915641155259189,Zone-22,1,0.7233333333333334,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
28.346417135410903,4.163673814727405,0.1664237843970181,0.2524605960514169,0.058850790818717434,1,0.2839837233198139,Zone-18,0,0.09666666666666666,Elevated night flow and pipe age,
31.495531308243226,5.172274520320327,0.028831626969999323,0.618062467445647,0.1258759441604285,1,0.15491893619103725,Zone-04,0,0.06,Elevated night flow and pipe age,
21.162139469007506,4.481002670178316,0.34222020193288,3.6326935629675066,1.0438290630982219,0,0.95596677627793,Zone-22,1,0.7266666666666667,Elevated pipe material risk and night flow,Aging infrastructure
30.106374348825625,5.24237171991942,0.5445229907389425,1.3175067846994142,2.163335249239021,3,0.29275136904395993,Zone-12,0,0.5366666666666666,Elevated flow fluctuation and night flow,Suspected active leak (flow signature)
28.08612033776205,4.535634870062998,0.30631761757121395,4.745990027483868,0.7583990853494573,0,0.5549697026243513,Zone-06,1,0.8133333333333334,Elevated night flow and pipe age,Suspected active leak (flow signature)
25.416834344250905,3.927222379665254,0.07488984540136394,2.0829530773805063,0.9581013464935271,1,0.5256143689854933,Zone-16,0,0.5133333333333333,Elevated flow fluctuation and pressure fluctuation,Suspected active leak (flow signature)
28.014337471683216,5.785286650937713,0.189969120160011,14.937333692828684,0.529106017853779,2,0.6759945041206126,Zone-13,1,0.8433333333333334,Elevated night flow and average pressure,Suspected active leak (flow signature)
20.945647676389136,2.366746766262405,0.3402311936516568,0.01194381175014389,0.2551711335267417,1,0.5568455125355974,Zone-06,0,0.27,Elevated night flow and average pressure,Suspected active leak (flow signature)
23.311446014061836,4.768289027739506,0.5238870758418074,2.913377328094829,0.09931179010481893,3,0.9515333598241641,Zone-03,1,0.62,Elevated pipe material risk and pressure fluctuation,Aging infrastructure
8.143512778056621,4.461309890732394,0.46730432791021087,4.003075662087394,0.251912411639691,2,0.5130962002834701,Zone-24,0,0.63,Elevated night flow and pipe age,Suspected active leak (flow signature)
7.689349838625041,5.227133048431368,0.4142149752268391,5.022402681509978,0.392478597207909,1,0.8378336819208785,Zone-14,1,0.41333333333333333,Elevated night flow and pipe age,Suspected active leak (flow signature)
2.2633648810779836,2.6352653587792103,0.13044497352640227,1.1517636556524007,0.6183482915355233,0,0.6667103159142048,Zone-23,0,0.35333333333333333,Elevated average pressure and pipe age,Pressure-related stress
27.33538642969098,4.244989048906998,0.1998465653671773,6.110889706083597,0.4247525608681268,3,0.9862984412963813,Zone-15,0,0.8666666666666667,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
16.52294599405034,3.4428881946687175,0.00681082051540582,1.4229534057709892,0.775308057448007,1,0.9698233378530045,Zone-30,0,0.2866666666666667,Elevated pipe material risk and average pressure,Aging infrastructure
8.572605089299527,4.93655821300595,1.3683399995563852,1.2833590634928145,0.2938123801182595,1,0.7665144571356681,Zone-28,0,0.4066666666666667,Elevated pressure fluctuation and pipe age,Pressure-related stress
12.136403942831901,3.599984775831571,0.3115137437013591,0.1776486485450423,0.38812627844673714,1,0.613022261678253,Zone-01,0,0.07666666666666666,Elevated night flow and average pressure,
11.193187377647156,6.032175708535958,1.2289200887075014,0.11446128953151538,0.7028964921643726,1,0.8167649924177588,Zone-15,0,0.27,Elevated pressure fluctuation and night flow,Pressure-related stress
11.124807529001545,4.247088616288275,0.8972819012103176,2.7942615108020497,0.09086956729992975,0,0.7099885461685681,Zone-14,0,0.38,Elevated pressure fluctuation and pipe age,Pressure-related stress
18.047933570541975,4.500237243419639,0.4201125838492315,1.6487561919728289,0.25300033824589674,0,0.10435167533201395,Zone-30,0,0.16666666666666666,Elevated pipe material risk and night flow,
29.72215733702757,4.606863272224304,0.4355757483012089,0.16688215091868505,1.5198129213208071,1,0.5212896981042794,Zone-28,0,0.36666666666666664,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
15.219458373029852,5.901953639846513,0.5085772506360823,2.919846177937871,0.1611985761468182,0,0.1817823474371374,Zone-21,0,0.36,Elevated average pressure and pipe material risk,Pressure-related stress
10.286538731475083,4.355678733230386,0.21197745181975758,1.9741068025024346,0.9489443593308228,0,0.5972176035440051,Zone-04,1,0.25,Elevated pipe age and flow fluctuation,Aging infrastructure
10.24415598932422,3.752128265142071,0.4372932278541054,1.233000778532625,1.9421538126017337,2,0.46125348856977755,Zone-26,0,0.5566666666666666,Elevated flow fluctuation and night flow,Suspected active leak (flow signature)
4.7754813829556735,4.164905875513193,0.219771118992552,0.17849752301277155,0.25321838260972973,1,0.06382011785323094,Zone-18,0,0.20333333333333334,Elevated night flow and pipe age,
11.039525868841942,4.8636781658239565,0.32174939154786353,0.0368300710221151,2.1356717940297405,0,0.24701363995576076,Zone-13,1,0.25666666666666665,Elevated flow fluctuation and night flow,Suspected active leak (flow signature)
31.619896841052206,4.390540511643415,0.11218932813320444,0.3506307221217575,0.4497770561204346,0,0.5216130210408915,Zone-07,0,0.08333333333333333,Elevated night flow and pipe age,
14.676743308978772,3.7915763386836527,0.18204499120391626,1.2060901229637913,0.5602949124795379,1,0.8303645833867308,Zone-27,0,0.12,Elevated night flow and pipe material risk,
34.33038759112908,5.343765726034916,0.0750114966828109,0.21527060254081104,0.3517638244102122,2,0.2980190763279824,Zone-09,0,0.21666666666666667,Elevated night flow and pipe age,
23.500897236472458,3.743248587823673,0.3017718518208468,2.9982213033801717,0.16035854817874554,0,0.7821116211303906,Zone-04,0,0.41,Elevated pipe material risk and average pressure,Aging infrastructure
14.36403937322302,4.543869553003205,0.3593551193887334,0.2311068598730157,0.6893666397729036,0,0.288663961312828,Zone-22,0,0.16333333333333333,Elevated night flow and pipe material risk,
21.422044200097623,3.1979798077970365,0.05794578011936209,1.0011782583731703,0.10302681134863251,0,0.19882120391620428,Zone-06,0,0.13666666666666666,Elevated night flow and average pressure,
14.228487728041234,4.775821256362263,0.2569666476298516,0.454180133280872,0.1761661705675121,1,0.8961411642089468,Zone-25,0,0.19,Elevated night flow and pipe material risk,
22.03894354415283,4.192653437638577,0.15666825299518972,0.30351513668046326,1.014521872632599,2,0.11808377436866035,Zone-20,0,0.17,Elevated night flow and pipe material risk,
7.305438775788421,4.973377281093133,0.09774129602255602,2.404476065951053,0.09545897375598834,1,0.07579032244300277,Zone-09,0,0.32,Elevated pipe material risk and pipe age,Aging infrastructure
20.435068507215814,3.2793480139073683,0.17736658639430905,1.1902720312989694,0.10951914797174811,0,0.9510858012151799,Zone-28,1,0.30333333333333334,Elevated pipe material risk and average pressure,Aging infrastructure
28.107320454903416,4.30311158891375,0.13720023259135028,0.49094759707570546,0.2091797986696809,0,0.46463585177670397,Zone-09,0,0.09,Elevated night flow and pipe age,
10.066994929910365,4.898759206307363,0.34598619034322026,0.4277522034621844,1.647850576060253,1,0.5905111604373054,Zone-23,0,0.53,Elevated flow fluctuation and night flow,Suspected active leak (flow signature)
20.588784802337862,5.009965119944117,0.6945976677571726,5.084531375811677,1.0606685646813354,0,0.7430105835333694,Zone-09,1,0.72,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
18.36567483116806,6.059965215509873,0.004862335484295359,0.5431308502508992,1.646849248324046,0,0.5338055966398717,Zone-19,1,0.25,Elevated flow fluctuation and night flow,Suspected active leak (flow signature)
26.14748038395927,4.645177773486913,0.06017532340808707,0.6149408826029372,1.025849702858209,0,0.6655460829512252,Zone-28,0,0.35,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
21.07953122285021,3.8413224509696,0.2539542765361838,2.4904077586721325,0.37510161148871973,0,0.9387004436893844,Zone-29,0,0.43666666666666665,Elevated pipe material risk and average pressure,Aging infrastructure
31.261593595317642,5.100396800621182,0.43312051824544506,1.4185698261818593,0.1376890187703854,2,0.09185731400205344,Zone-24,0,0.29333333333333333,Elevated pipe material risk and pipe age,Aging infrastructure
13.225541165149595,5.246466861652145,0.29127298841627847,2.2282786382385464,1.376266798289276,2,0.8221038518708447,Zone-30,0,0.6,Elevated flow fluctuation and pipe material risk,Suspected active leak (flow signature)
6.354520958048288,6.048208450432052,0.2766656108837277,1.653113280257096,0.13258535486542186,1,0.8930239843794392,Zone-01,1,0.2633333333333333,Elevated average pressure and pipe age,Pressure-related stress
4.255378321386172,5.620108568906005,0.16174341126473288,2.1636405797777276,0.25742997817338387,0,0.42514139640802007,Zone-20,0,0.16333333333333333,Elevated pipe age and average pressure,
19.62640721525909,3.9881988945489946,0.3863791446246792,5.50154179392149,0.2945674508769541,1,0.753244011763465,Zone-14,0,0.83,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
14.077026318924036,4.3726388840167525,0.05773991283526648,0.4562258883777921,0.9381222991205378,0,0.3529510622714408,Zone-22,0,0.06,Elevated night flow and pressure fluctuation,
40.673104771773424,4.331264768154302,0.37377893076416463,5.216146430897796,0.65722062400858,0,0.07251471685996835,Zone-19,1,0.8066666666666666,Elevated night flow and pipe age,Suspected active leak (flow signature)
21.818682502687935,4.736099069042273,1.0087238176153235,10.35690662053268,0.37562640815113024,1,0.07735957230454626,Zone-21,1,0.8533333333333334,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
15.300241838922053,4.582846777997856,0.14459551461935086,2.8850878649108216,0.7516735028451101,1,0.07942734443622201,Zone-13,0,0.10666666666666667,Elevated pipe material risk and pressure fluctuation,
13.14944859735677,4.9494385314622384,0.24158374019503964,0.7359335509325986,0.19852315114794722,2,0.7051092728549115,Zone-13,1,0.19666666666666666,Elevated night flow and pipe age,
28.842866441402464,5.526391675316458,0.5073463440913478,1.9697478338492496,0.5301441481641513,1,0.05974329182544458,Zone-22,1,0.35,Elevated pipe material risk and average pressure,Aging infrastructure
22.633479175089725,4.505301136328871,0.17587520538249365,0.5719809190672329,0.5364319085447696,2,0.1647740569547813,Zone-21,0,0.12333333333333334,Elevated night flow and pipe material risk,
22.399003086920995,4.840903422054724,0.10159402877352902,0.2912108407850352,0.04648835386636221,0,0.38211283099159055,Zone-29,1,0.09,Elevated night flow and flow fluctuation,
8.22798127924316,5.601727894862973,0.17950358417121728,3.447711488269894,0.3634148599282292,0,0.02833356062258019,Zone-10,0,0.13666666666666666,Elevated pipe material risk and pipe age,
6.259602048666327,4.246609469787095,0.16857876517634662,0.8514839634047302,0.5952024616313507,0,0.5100995721762205,Zone-10,0,0.05,Elevated night flow and pipe age,
5.136331094613707,5.6134263614670985,0.5365634054388385,1.70585256748537,0.19363170382613526,1,0.12199989565168767,Zone-30,0,0.43666666666666665,Elevated pipe age and pipe material risk,Aging infrastructure
36.55637038619274,2.6198042543859614,0.592072764665392,0.2125634741958463,0.6769656913881297,1,0.3786224264833902,Zone-12,1,0.37666666666666665,Elevated night flow and average pressure,Suspected active leak (flow signature)
16.06767983423714,6.126767262777791,0.41666963510899546,2.2219167273332223,0.5658424037968556,1,0.19675395318873823,Zone-11,0,0.3566666666666667,Elevated average pressure and pipe material risk,Pressure-related stress
42.95707882308129,6.2924925315640685,0.054799926929651396,1.6323283577855887,0.039019308749032484,2,0.7822899549601213,Zone-19,0,0.5066666666666667,Elevated pipe age and average pressure,Aging infrastructure
7.892379003636822,6.378977921797201,0.09347372204235939,0.2899477919550607,0.02287912225759087,1,0.9673216285226898,Zone-18,0,0.15,Elevated night flow and average pressure,
29.279382060711416,4.188247944928221,0.355629185935383,1.0094507229528473,0.38629972128313955,0,0.14813709547538711,Zone-28,0,0.18,Elevated night flow and pipe material risk,
31.417265507428723,3.318559482547223,0.015754374334173062,1.4516975621595476,0.19552827546446142,1,0.6226563330198057,Zone-04,1,0.11666666666666667,Elevated average pressure and pipe age,
14.854100155464279,5.6661582682506,0.125573687236481,7.237872946710131,0.603024587111097,3,0.6394168767635788,Zone-19,1,0.8933333333333333,Elevated night flow and average pressure,Suspected active leak (flow signature)
16.57957776350059,2.6601114723220904,0.0334301543971088,2.111988929359824,0.08018342352066726,1,0.2635418572923104,Zone-24,1,0.22,Elevated average pressure and pressure fluctuation,
6.157881499292626,4.98271279454399,0.009695612798412608,1.5306423211800082,0.43914823996010904,1,0.21879921108618405,Zone-04,0,0.30666666666666664,Elevated pipe age and pressure fluctuation,Aging infrastructure
12.639655278571198,5.569866304091539,0.6293555479685683,2.6058936759155866,0.46812468933069523,0,0.7649656918637233,Zone-01,0,0.20333333333333334,Elevated pressure fluctuation and average pressure,
34.56052848280275,4.083173657129743,0.3643151950162151,0.15684438933777411,0.06003630519800608,0,0.8244583961993368,Zone-18,0,0.42333333333333334,Elevated night flow and pipe age,Suspected active leak (flow signature)
13.767583559505255,5.68197286846607,0.05711616356422001,0.6669574368413234,0.7253431919137227,0,0.19903115253395887,Zone-10,0,0.10333333333333333,Elevated night flow and average pressure,
8.281852930929317,4.800609942680664,0.07464895134147263,2.289780966202508,0.17971847842727284,0,0.8455784994508668,Zone-05,0,0.19,Elevated pipe age and pipe material risk,
36.233423700747075,4.064940106234054,0.4457280472670965,1.4216649129002001,0.8606486561662738,0,0.7632090719640938,Zone-15,0,0.3566666666666667,Elevated pipe age and night flow,Aging infrastructure
9.17927223300316,4.438729151746119,0.49889491535658087,2.4776017102851533,0.3235181285461745,0,0.08401475268257697,Zone-06,0,0.13666666666666666,Elevated pipe material risk and pipe age,
26.60293918323702,4.458887857602461,0.8852126933217841,0.569556016200944,2.1616077189286416,2,0.5578436727407863,Zone-01,1,0.6033333333333334,Elevated flow fluctuation and pressure fluctuation,Suspected active leak (flow signature)
10.048573483789953,4.645676476715878,0.26746304942749355,0.22144875499791575,0.9205889513932425,3,0.37943689926772184,Zone-07,0,0.27,Elevated night flow and pipe age,Suspected active leak (flow signature)
15.424152549702267,4.892010999530488,0.13456830817843718,0.09586338261593033,0.2007690030504543,0,0.24383973885580068,Zone-14,0,0.08,Elevated night flow and pipe material risk,
15.151388495849211,4.63427384446585,0.08841443094697277,0.251929427528737,0.31566768326048095,0,0.5584006889264675,Zone-09,0,0.12333333333333334,Elevated night flow and pressure fluctuation,
16.77082842689887,4.670094754014087,0.010956376309722132,3.022037421633064,1.226629855986203,2,0.2801883557410607,Zone-02,1,0.69,Elevated flow fluctuation and pressure fluctuation,Suspected active leak (flow signature)
8.131981345804263,3.9649864561360735,0.15710796190511353,1.313191088681647,1.032276029922547,0,0.3873452007292798,Zone-11,0,0.10666666666666667,Elevated pipe age and night flow,
16.57914009631641,4.63727532965193,0.2798217093016791,2.9458931041738,0.2720602407264393,0,0.7818224247987952,Zone-06,1,0.4866666666666667,Elevated pipe material risk and flow fluctuation,Aging infrastructure
12.744884547413593,5.807810788556435,0.009047560966012556,3.160605733909815,0.8725486673570962,1,0.19691487718566436,Zone-03,1,0.44333333333333336,Elevated average pressure and pipe material risk,Pressure-related stress
6.676095160506955,4.64694986350317,0.10513714511888791,2.6209144929735855,0.35790587576475336,0,0.43512606979708013,Zone-14,0,0.2833333333333333,Elevated pipe age and pressure fluctuation,Aging infrastructure
14.567941638103214,4.7142689380505445,0.20905844920055439,0.8720061802963444,1.20135415931154,1,0.31690436982446835,Zone-04,1,0.17,Elevated night flow and flow fluctuation,
11.753164498279126,4.2779440743970465,0.15760913651063743,0.13194811832123016,0.008806556211954275,2,0.17829075933445804,Zone-25,0,0.2966666666666667,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
17.831541637595627,2.974374382911133,0.029910688565101734,0.48102411466700407,0.3113395935830389,0,0.17849332795702988,Zone-01,0,0.10333333333333333,Elevated night flow and average pressure,
34.4390661865591,4.795242536204134,0.8823911202564761,0.5121490124125182,0.10117463009245072,0,0.005259552431175041,Zone-27,0,0.23,Elevated pressure fluctuation and night flow,
11.044714431897905,4.2159756742852,0.05150126536992197,0.28827050164328843,0.49330489637695957,1,0.5574317137289926,Zone-11,0,0.19333333333333333,Elevated night flow and pipe age,
13.747058028235447,4.871903376652836,0.03315207086927926,1.2418918022301844,0.9876612533325788,0,0.47956445793158464,Zone-22,0,0.17666666666666667,Elevated night flow and pressure fluctuation,
8.413183048044877,4.825201258048475,0.17111670339354948,5.0953715792303536,1.52881020356561,2,0.4134865527904017,Zone-10,1,0.7033333333333334,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
51.892221966689576,4.292131907119709,0.6928206439780102,0.1770287207951758,0.07745965073292127,1,0.8855177198640226,Zone-21,0,0.6433333333333333,Elevated pipe age and night flow,Aging infrastructure
35.12080335301187,2.9548930680458496,0.6546531562850217,1.0095612686165008,0.23403865492814904,2,0.9517395249749929,Zone-03,1,0.5233333333333333,Elevated average pressure and pipe age,Pressure-related stress
17.647527195277256,5.203321914467791,0.40161459626173646,6.455982974027238,1.4714981810685084,1,0.3115002266091227,Zone-11,1,0.92,Elevated night flow and flow fluctuation,Suspected active leak (flow signature)
32.56812430066029,4.579986845451798,0.11189917426330613,2.7025060317414558,0.03437945489046397,2,0.6645172365318696,Zone-20,1,0.45,Elevated pipe age and flow fluctuation,Aging infrastructure
17.83907619507963,5.541572789915919,0.023465826280814308,0.25174485015784576,0.6725196469239605,0,0.29988963854100215,Zone-23,1,0.13,Elevated night flow and average pressure,
10.271294170702248,4.092747688033666,0.26787147696725794,1.8736466287065818,1.7662580259573892,1,0.729480091268501,Zone-28,1,0.52,Elevated flow fluctuation and pipe age,Suspected active leak (flow signature)
19.45657847706699,4.226487141667621,0.30982006168162984,2.037340462737702,0.49770156153598055,1,0.7651969057254868,Zone-20,1,0.24333333333333335,Elevated pipe material risk and night flow,
20.54081645492381,5.93078861438261,0.2351644791275021,2.795847996156151,0.09621633175210868,0,0.16836436326622073,Zone-25,1,0.25666666666666665,Elevated average pressure and pipe material risk,Pressure-related stress
16.750685426241375,4.980013808514682,0.013123703066491106,8.88978574599135,0.6239399658167085,0,0.5445226309282789,Zone-14,1,0.75,Elevated night flow and pressure fluctuation,Suspected active leak (flow signature)
46.7024090730314,3.2994581061131205,0.02791481128148438,4.869343944662564,0.10066657890299144,0,0.6328982335944072,Zone-03,0,0.79,Elevated pipe age and night flow,Aging infrastructure
16.540204155581502,3.184023458740005,0.2543927973773227,0.6569957267010995,0.9999081053951286,1,0.8895212882837146,Zone-10,0,0.27666666666666667,Elevated night flow and average pressure,Suspected active leak (flow signature)
21.95241362539928,5.193646940297265,0.008126428896955957,0.6484170498128565,0.28079837980765227,0,0.41499294828135325,Zone-23,1,0.18333333333333332,Elevated night flow and pressure fluctuation,
19.603846722510895,4.045423330629534,0.027231332178973045,1.917064505890525,0.5456019287535835,1,0.7808835310076837,Zone-22,0,0.3433333333333333,Elevated pipe material risk and pressure fluctuation,Aging infrastructure
46.30060502149773,4.613781693327356,0.3793594001717065,1.8138609012658027,0.3128421506546491,0,0.7285379298194664,Zone-05,0,0.62,Elevated pipe age and pipe material risk,Aging infrastructure
10.82229544101894,3.658296189591945,0.11363449487707247,1.333374310043226,0.3983174546918422,0,0.7218596530262102,Zone-10,0,0.07,Elevated night flow and pipe age,
16.70370293142993,3.31894267617803,1.2863088524520303,1.2374421430110745,0.04968700307581972,2,0.8076835759783635,Zone-30,0,0.36333333333333334,Elevated pressure fluctuation and average pressure,Pressure-related stress
13.856802239616748,2.974757458519358,0.1261354138865749,4.29201984222722,0.2209263093462951,0,0.5169007154104291,Zone-24,0,0.3933333333333333,Elevated night flow and average pressure,Suspected active leak (flow signature)
33.30270546919507,6.707021798248833,1.8716735765946966,6.75878206146594,0.4368393954015492,0,0.20341804266863406,Zone-22,0,0.7766666666666666,Elevated pressure fluctuation and night flow,Pressure-related stress
8.54639669832842,5.589034499551387,0.030430503757651294,1.111200126552792,0.48515729693483406,1,0.03829459672855928,Zone-11,0,0.16,Elevated pipe material risk and night flow,
10.978266176830438,4.083014753729,0.03094736027301426,0.8039823922267428,0.2584764800544866,0,0.5170522172529597,Zone-29,0,0.05333333333333334,Elevated night flow and pipe age,
11.641760441109065,4.149842395419427,0.7584417132232362,1.5522745522890677,0.673645603687865,1,0.855093390450891,Zone-13,0,0.24,Elevated pressure fluctuation and pipe material risk,
9.972723943182835,4.146639435415245,0.20734125306145823,0.5494295877906049,0.04363476719833129,1,0.450454840728404,Zone-23,0,0.11,Elevated night flow and pipe age,
13.838692561153822,3.942071721350178,0.13368763455652058,5.439095946165748,0.3384968500763936,0,0.7145027467002218,Zone-24,0,0.56,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
13.085866368731413,4.751437728295313,0.24928665904597172,0.0005035460440951565,0.26624545967845115,2,0.9510628096842508,Zone-07,0,0.22333333333333333,Elevated night flow and pipe material risk,
10.490121715213526,4.736798582926269,0.012642729900363537,2.250006559715707,0.20361310121129614,0,0.828480398583696,Zone-06,1,0.36333333333333334,Elevated pipe material risk and pressure fluctuation,Aging infrastructure
22.92821736926839,3.8372753184286363,0.06489878695340272,0.42948077456384265,0.5564861765642807,0,0.40265421133949,Zone-21,0,0.10666666666666667,Elevated night flow and pressure fluctuation,
11.40033769870631,5.796675074731654,0.0028770393723110944,3.2664194376256046,0.27113162015084236,0,0.695082850405422,Zone-09,0,0.41,Elevated average pressure and pressure fluctuation,Pressure-related stress
23.949037385315265,5.20292134030415,0.3770824912172984,4.44377464416882,0.23241740231086425,1,0.5598036562069888,Zone-01,1,0.6433333333333333,Elevated night flow and average pressure,Suspected active leak (flow signature)
23.64626705749453,3.8006821290515798,0.009182238159952847,0.4617789044341585,0.8055001680788112,0,0.6752235499919363,Zone-17,0,0.16333333333333333,Elevated night flow and pressure fluctuation,
18.714713167312055,6.10772010863182,0.4087636466557594,0.0469659513329227,0.2960349565343422,0,0.9371574856798817,Zone-01,1,0.37,Elevated night flow and average pressure,Suspected active leak (flow signature)
19.418566625128978,4.206009737151389,0.3894106550569816,2.5286148084891313,0.6925198896090949,0,0.5192671681369179,Zone-25,1,0.23,Elevated pressure fluctuation and flow fluctuation,
28.774029835091586,3.572983845441298,0.21345954352994248,3.168084706385245,1.6410548734071797,0,0.7414076006110494,Zone-08,1,0.7233333333333334,Elevated flow fluctuation and average pressure,Suspected active leak (flow signature)
27.285392576642042,4.756619141358728,0.3891556482233649,3.7352385288679524,0.37994124577596977,1,0.25766095800544453,Zone-04,1,0.6133333333333333,Elevated night flow and pipe material risk,Suspected active leak (flow signature)
