Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],power,temp_diff,type_H,type_L,type_M,actual_failure,predicted_probability
300.7,309.6,1925,20.5,9,4132.503336409573,8.900000000000034,True,False,False,0,0.0
300.0,309.6,1573,39.7,162,6539.5497396880255,9.600000000000023,False,False,True,0,0.0
300.4,311.4,1604,31.7,119,5324.664444618316,11.0,False,False,True,0,0.0
298.9,310.3,1484,43.8,124,6806.700306973788,11.400000000000034,False,True,False,0,0.0
303.5,313.0,1403,51.9,77,7625.24227286661,9.5,False,False,True,0,0.006666666666666667
301.8,310.8,1691,33.4,62,5914.508937305311,9.0,False,False,True,0,0.0
297.6,308.6,1576,32.7,83,5396.7535240426905,11.0,False,True,False,0,0.0
301.1,309.8,1519,39.6,167,6299.144597859822,8.699999999999989,False,True,False,0,0.0
301.4,310.6,2137,18.0,99,4028.1501004328325,9.200000000000045,False,True,False,0,0.0
302.6,310.4,1451,43.1,35,6548.974517648794,7.7999999999999545,False,False,True,0,0.0
299.1,308.8,1502,38.3,88,6024.17146486662,9.699999999999989,False,True,False,0,0.0
302.1,311.2,1598,37.9,148,6342.268193018098,9.099999999999966,True,False,False,0,0.0
300.6,309.8,1694,31.1,187,5516.992746871084,9.199999999999989,False,False,True,0,0.006666666666666667
298.3,308.6,1432,49.5,91,7422.955121901963,10.300000000000011,True,False,False,0,0.0033333333333333335
296.9,308.1,1741,28.8,60,5250.732297503837,11.200000000000045,False,True,False,0,0.0
303.3,311.8,1649,29.4,49,5076.876560054177,8.5,True,False,False,0,0.0
297.2,308.6,1444,41.1,56,6214.949914743616,11.400000000000034,False,False,True,0,0.0
300.7,312.0,1550,32.4,5,5259.026102109314,11.300000000000011,False,True,False,0,0.0
300.7,310.8,1296,58.2,204,7898.717913361601,10.100000000000023,True,False,False,0,0.33
301.5,310.5,1466,48.1,189,7384.2716443607615,9.0,False,True,False,0,0.0
301.4,310.7,1616,36.5,121,6176.790035978012,9.300000000000011,False,True,False,0,0.0
298.8,308.6,1598,35.1,52,5873.7101207106925,9.800000000000011,False,False,True,0,0.0
295.7,306.2,1464,46.2,92,7082.9091330774045,10.5,False,True,False,0,0.0
300.4,311.8,1367,57.2,10,8188.288980218485,11.400000000000034,False,True,False,0,0.01
300.8,311.7,1432,45.8,6,6868.107971375956,10.899999999999977,False,True,False,0,0.0
300.8,312.0,1496,40.0,175,6266.430146360441,11.199999999999989,False,True,False,0,0.0
296.6,307.4,1616,28.0,175,4738.359479654365,10.799999999999955,False,True,False,0,0.0
297.4,308.6,1657,33.1,156,5743.532993121445,11.200000000000045,False,False,True,0,0.0
301.5,310.6,1522,41.0,114,6534.722158977009,9.100000000000023,False,True,False,0,0.0
301.4,310.0,1651,29.8,44,5152.191007936238,8.600000000000023,False,False,True,0,0.0
297.6,308.5,1848,23.7,37,4586.473946828811,10.899999999999977,False,False,True,0,0.0
297.4,308.8,1473,46.2,167,7126.451607256159,11.400000000000034,False,True,False,0,0.0
303.5,312.3,1543,33.3,71,5380.699985582846,8.800000000000011,False,False,True,0,0.0
300.8,309.9,1312,65.3,192,8971.718412219683,9.099999999999966,False,True,False,1,0.81
296.6,307.7,1386,62.3,100,9042.320471121358,11.099999999999966,True,False,False,1,0.5133333333333333
300.9,310.8,1390,40.6,131,5909.75466042288,9.900000000000034,True,False,False,0,0.0
299.2,308.5,1526,37.3,135,5960.6275174600105,9.300000000000011,False,False,True,0,0.0
298.4,309.4,1385,50.0,201,7251.843042036439,11.0,False,True,False,0,0.09666666666666666
303.6,312.3,2168,17.7,219,4018.4739950597764,8.699999999999989,False,True,False,0,0.04
299.7,310.9,1384,48.2,188,6985.72920032636,11.199999999999989,False,True,False,0,0.01
300.6,309.6,1423,49.1,74,7316.695986382044,9.0,False,True,False,0,0.013333333333333334
299.0,309.1,1394,45.1,179,6583.668172519939,10.100000000000023,False,True,False,0,0.0
300.1,311.4,1729,29.3,71,5305.071378435428,11.299999999999955,False,True,False,0,0.0
297.1,307.9,1456,50.0,166,7623.598172711232,10.799999999999955,False,True,False,0,0.0
299.7,309.3,1434,38.5,127,5781.472960401296,9.600000000000023,False,True,False,0,0.0
297.7,309.3,1559,36.9,145,6024.22382474418,11.600000000000023,False,True,False,0,0.0033333333333333335
300.1,309.2,1441,42.9,148,6473.660069766735,9.099999999999966,False,True,False,0,0.0
300.0,309.3,1558,29.7,168,4845.655340749969,9.300000000000011,False,True,False,0,0.013333333333333334
298.5,309.0,1741,28.0,21,5104.878622573175,10.5,False,False,True,0,0.0
300.3,310.3,1704,29.5,0,5264.052650355058,10.0,False,True,False,0,0.0
298.9,308.7,1433,44.7,108,6707.834386165318,9.800000000000011,False,True,False,0,0.0
300.6,311.7,1535,33.3,92,5352.802642818968,11.099999999999966,True,False,False,0,0.0
300.5,311.4,1445,41.5,66,6279.781915138197,10.899999999999977,False,True,False,0,0.0
302.3,311.4,1571,32.7,17,5379.631844080626,9.099999999999966,False,False,True,0,0.0
298.5,308.0,1519,37.3,29,5933.285189398267,9.5,False,False,True,0,0.0
302.3,311.0,1561,37.2,180,6080.992403994547,8.699999999999989,False,True,False,0,0.0
297.9,307.9,1412,44.5,85,6579.961093188702,10.0,False,True,False,0,0.0
300.3,309.3,1478,39.5,180,6113.644023640857,9.0,False,True,False,0,0.0
300.3,311.7,1571,31.2,123,5132.859741141147,11.399999999999977,False,True,False,0,0.0
302.5,310.8,1577,36.9,158,6093.778686094657,8.300000000000011,False,True,False,0,0.0
298.8,310.6,1803,25.4,209,4795.766849410963,11.800000000000011,False,True,False,0,0.02
304.0,313.2,1437,53.9,7,8110.995328964664,9.199999999999989,False,False,True,0,0.013333333333333334
300.5,311.7,1811,26.8,47,5082.552370781663,11.199999999999989,False,True,False,0,0.0
297.8,309.3,2015,20.1,161,4241.3071619789,11.5,False,True,False,0,0.0
298.9,310.0,1456,43.8,15,6678.271999295039,11.100000000000023,False,False,True,0,0.0
297.4,308.3,1366,45.5,11,6508.646939952214,10.900000000000034,False,True,False,0,0.0
299.4,309.3,1485,47.1,209,7324.466192211923,9.900000000000034,False,False,True,0,0.0
298.7,309.8,1394,40.3,11,5882.967347063271,11.100000000000023,False,True,False,0,0.0
301.8,311.2,1334,52.3,68,7306.1088191394465,9.399999999999977,False,True,False,0,0.0033333333333333335
299.8,310.9,1427,47.2,168,7053.336274231613,11.099999999999966,True,False,False,0,0.0033333333333333335
298.0,308.7,1494,42.6,96,6664.825982737674,10.699999999999989,False,False,True,0,0.0
299.2,310.4,1472,43.3,32,6674.585863914826,11.199999999999989,False,True,False,0,0.0
297.3,308.3,2358,14.9,49,3679.2448203251506,11.0,False,True,False,0,0.01
299.7,309.2,1616,31.6,175,5347.5771270384985,9.5,False,True,False,0,0.0
298.8,310.0,1484,44.9,80,6977.644835231122,11.199999999999989,False,False,True,0,0.0
297.4,308.4,2151,17.7,0,3986.9638207442704,11.0,False,True,False,0,0.0033333333333333335
300.4,311.8,1272,59.2,198,7885.648887922669,11.400000000000034,False,True,False,1,0.6066666666666667
297.5,309.4,1678,34.4,148,6044.759368723145,11.899999999999977,False,False,True,0,0.0
302.0,311.2,1270,65.3,182,8684.514011828503,9.199999999999989,False,True,False,1,0.53
300.8,312.0,1382,49.3,177,7134.82918766573,11.199999999999989,False,True,False,0,0.006666666666666667
299.6,310.1,1553,38.0,83,6179.931628631602,10.5,False,True,False,0,0.0
300.6,310.7,1654,32.0,180,5542.607198973352,10.099999999999966,False,False,True,0,0.0
298.4,307.9,1948,21.4,136,4365.47337562428,9.5,True,False,False,0,0.0
299.7,310.3,1386,46.6,2,6763.597655766537,10.600000000000023,False,True,False,0,0.0033333333333333335
300.0,310.5,1517,42.2,186,6703.886451397308,10.5,False,True,False,0,0.0
298.4,309.7,1518,39.8,165,6326.790613211412,11.300000000000011,False,True,False,0,0.0
300.8,310.9,1522,41.7,115,6646.290586081494,10.099999999999966,False,False,True,0,0.0
299.4,309.4,1701,31.2,199,5557.603067906487,10.0,False,True,False,0,0.0
298.7,308.5,1444,54.2,62,8195.870690489148,9.800000000000011,False,True,False,0,0.0033333333333333335
298.2,309.0,1723,26.6,168,4799.4948726932225,10.800000000000011,False,False,True,0,0.0
299.2,308.2,1466,41.3,8,6340.341349523896,9.0,False,True,False,0,0.0
296.5,307.6,1431,45.2,90,6773.3994248457375,11.100000000000023,False,True,False,0,0.0
297.1,308.4,1615,32.6,184,5513.390387294968,11.299999999999955,False,False,True,0,0.0
300.1,311.4,1575,29.8,210,4915.021706541231,11.299999999999955,False,False,True,0,0.05333333333333334
300.1,309.5,1557,40.6,59,6619.775544085197,9.399999999999977,False,True,False,0,0.0
302.2,310.6,1355,51.5,126,7307.606311637658,8.400000000000034,False,False,True,1,0.9133333333333333
298.5,309.4,1365,48.7,56,6961.298081456943,10.899999999999977,False,False,True,0,0.0
300.9,310.7,1427,44.1,141,6590.087493508774,9.800000000000011,False,True,False,0,0.0
304.2,313.5,1627,32.2,91,5486.205138865904,9.300000000000011,True,False,False,0,0.0
298.9,310.2,2737,8.8,142,2522.2381339100775,11.300000000000011,False,True,False,1,0.9466666666666667
301.4,310.4,1433,43.4,86,6512.751954352904,9.0,False,True,False,0,0.0
304.2,313.4,1329,54.5,75,7584.904223194517,9.199999999999989,False,False,True,0,0.016666666666666666
301.3,310.3,1560,36.3,129,5930.0702929160925,9.0,False,True,False,0,0.0
300.2,311.5,1547,40.9,66,6625.859761857649,11.300000000000011,False,False,True,0,0.0
299.2,310.5,1705,29.5,95,5267.1418831310875,11.300000000000011,False,True,False,0,0.0
301.5,310.8,1474,38.7,58,5973.612767094848,9.300000000000011,True,False,False,0,0.0
297.4,308.8,1359,48.7,220,6930.6989690109785,11.400000000000034,False,False,True,0,0.07
302.1,311.3,1453,45.1,174,6862.316968917841,9.199999999999989,False,False,True,0,0.0
299.8,309.8,1542,39.4,155,6362.227778343905,10.0,False,True,False,0,0.0
299.3,310.8,1483,43.5,15,6755.5237626468115,11.5,False,True,False,0,0.0
300.6,310.4,1556,37.7,122,6142.986499025386,9.799999999999955,False,True,False,0,0.0
298.7,308.5,1616,30.2,34,5110.659153055779,9.800000000000011,False,True,False,0,0.0
298.7,309.9,1593,42.5,146,7089.789220988766,11.199999999999989,False,True,False,0,0.0
297.4,308.4,1573,34.5,205,5682.984030711256,11.0,False,True,False,0,0.03666666666666667
300.3,309.6,1593,38.1,140,6355.787513404047,9.300000000000011,False,True,False,0,0.0
303.0,312.3,1480,41.4,125,6416.388835691793,9.300000000000011,False,True,False,0,0.0
300.2,309.6,1556,35.8,36,5833.393014989623,9.400000000000034,False,False,True,0,0.0
298.4,309.5,1484,41.7,119,6480.351662118882,11.100000000000023,False,False,True,0,0.0
300.4,311.9,1476,48.7,189,7527.381661707288,11.5,False,True,False,0,0.0
297.3,308.3,1301,39.6,5,5395.119895862823,11.0,False,False,True,0,0.0
298.4,309.4,1385,43.2,119,6265.592388319484,11.0,False,True,False,0,0.013333333333333334
302.5,311.0,1387,52.1,116,7567.332248285438,8.5,False,False,True,0,0.10666666666666667
296.2,306.9,1516,39.1,138,6207.326316570905,10.699999999999989,False,True,False,0,0.0
298.5,307.9,1260,54.2,141,7151.521516631805,9.399999999999977,True,False,False,0,0.0
296.6,307.4,1406,41.5,189,6110.2929914770275,10.799999999999955,True,False,False,0,0.0
299.8,310.9,2084,17.6,175,3840.953066180929,11.099999999999966,False,True,False,0,0.01
296.9,307.7,1550,39.7,124,6443.930131288264,10.800000000000011,False,True,False,0,0.0
300.1,311.4,1910,23.0,153,4600.338842406653,11.299999999999955,False,True,False,0,0.0033333333333333335
298.8,309.6,1903,22.3,145,4443.98177603749,10.800000000000011,False,True,False,0,0.01
301.3,310.8,1390,57.4,164,8355.170381977174,9.5,False,True,False,0,0.03
299.3,309.1,1495,44.0,55,6888.46549177122,9.800000000000011,False,True,False,0,0.0
301.4,310.7,1487,44.6,88,6945.03510348686,9.300000000000011,False,True,False,0,0.0
300.7,310.8,1465,45.2,92,6934.33274451363,10.100000000000023,False,False,True,0,0.0
301.6,310.7,1421,44.4,94,6607.020677911622,9.099999999999966,False,False,True,0,0.01
299.1,308.7,2008,20.3,178,4268.62854608962,9.599999999999966,False,False,True,0,0.0
300.0,310.2,1443,58.7,68,8870.192609631173,10.199999999999989,False,False,True,0,0.05
301.9,310.9,1641,33.2,3,5705.257922625208,9.0,False,False,True,0,0.0
302.4,311.0,1580,36.5,64,6039.188277750779,8.600000000000023,False,False,True,0,0.0
297.9,307.8,1505,37.3,100,5878.60053327478,9.900000000000034,False,True,False,0,0.0
295.9,306.4,1892,21.7,72,4299.4161540948,10.5,False,True,False,0,0.0
298.4,308.0,1515,42.8,125,6790.238361468978,9.600000000000023,False,True,False,0,0.0
301.7,311.1,1489,41.4,108,6455.407416449379,9.400000000000034,False,False,True,0,0.0
300.8,312.1,1527,35.1,164,5612.738018976989,11.300000000000011,True,False,False,0,0.0
297.9,308.1,1627,31.4,209,5349.901905602153,10.200000000000045,False,False,True,0,0.05333333333333334
298.0,307.6,1593,32.2,118,5371.557950960901,9.600000000000023,True,False,False,0,0.0
300.5,309.7,1347,54.3,136,7659.422800937666,9.199999999999989,False,False,True,0,0.006666666666666667
296.0,306.6,1511,35.2,119,5569.750559500369,10.600000000000023,False,True,False,0,0.0
302.6,312.0,1657,29.3,37,5084.154583034993,9.399999999999977,True,False,False,0,0.006666666666666667
302.6,312.4,1628,33.0,15,5625.964124048601,9.799999999999955,False,True,False,0,0.0
298.8,309.7,1453,47.7,101,7257.927259808892,10.899999999999977,False,False,True,0,0.0
301.9,311.1,1605,40.0,179,6723.008278682158,9.200000000000045,False,False,True,0,0.0
296.7,307.4,1535,34.6,114,5561.77091416025,10.699999999999989,False,True,False,0,0.0
296.6,307.5,1582,37.9,197,6278.766133513536,10.899999999999977,False,True,False,0,0.0
300.8,311.2,1612,32.5,143,5486.267970718975,10.399999999999977,True,False,False,0,0.0
298.2,308.4,1510,39.9,134,6309.260526204382,10.199999999999989,False,False,True,0,0.0
297.4,308.4,1580,41.2,66,6816.837179269373,11.0,False,True,False,0,0.0
304.1,313.5,1428,39.9,88,5966.638431403878,9.399999999999977,False,False,True,0,0.0
296.9,307.5,1332,51.1,121,7127.771076170666,10.600000000000023,False,False,True,0,0.0033333333333333335
295.6,306.2,1428,44.5,51,6654.5215588339,10.599999999999966,False,True,False,0,0.0
300.4,311.7,1373,47.2,3,6786.426562382624,11.300000000000011,False,True,False,0,0.0
302.8,311.0,1564,38.5,85,6305.595334775194,8.199999999999989,False,True,False,0,0.0
302.3,311.3,1744,30.3,116,5533.7269637392055,9.0,True,False,False,0,0.0
298.4,308.2,1463,37.6,188,5760.508065426341,9.800000000000011,False,False,True,0,0.0
297.1,307.8,1536,40.4,92,6498.321572097414,10.699999999999989,False,True,False,0,0.0
302.4,311.6,1544,39.1,70,6321.973504475909,9.200000000000045,True,False,False,0,0.0
299.1,308.4,1330,53.6,62,7465.2619029703055,9.299999999999955,False,False,True,0,0.0033333333333333335
300.6,309.8,1418,42.7,147,6340.634564838232,9.199999999999989,False,True,False,0,0.0
302.3,311.7,1486,39.6,147,6162.2968218694505,9.399999999999977,False,False,True,0,0.0
300.5,312.0,1461,38.1,39,5829.130920956254,11.5,False,True,False,0,0.0
298.7,310.1,1558,37.6,44,6134.567030713765,11.400000000000034,False,True,False,0,0.0
298.4,309.3,1694,30.9,111,5481.513693836543,10.900000000000034,True,False,False,0,0.0
297.3,308.7,1531,36.7,116,5883.962184736908,11.399999999999977,False,True,False,0,0.0
302.2,311.5,1424,45.2,39,6740.266094325878,9.300000000000011,False,True,False,0,0.0033333333333333335
296.8,307.6,1588,37.6,126,6252.690914488742,10.800000000000011,False,True,False,0,0.0
300.8,310.2,1520,37.7,193,6000.860847376985,9.399999999999977,False,True,False,0,0.006666666666666667
302.8,310.9,1312,52.2,40,7171.879037027068,8.099999999999966,False,True,False,1,0.9333333333333333
299.9,311.3,1389,50.0,55,7272.786993060371,11.400000000000034,False,False,True,0,0.0033333333333333335
298.2,308.2,1407,47.1,153,6939.746755853316,10.0,False,True,False,0,0.0
302.0,310.5,1823,25.1,87,4791.693250936808,8.5,False,False,True,0,0.0
300.3,311.1,1388,49.4,128,7180.3403932407355,10.800000000000011,False,True,False,0,0.0
302.8,312.4,1411,53.8,246,7949.465106692589,9.599999999999966,True,False,False,1,0.3233333333333333
300.4,311.4,1309,55.5,71,7607.8378495657225,11.0,False,True,False,0,0.0
303.9,313.2,1680,29.1,201,5119.539388289926,9.300000000000011,True,False,False,0,0.016666666666666666
297.7,309.2,1391,44.5,159,6482.100482029379,11.5,False,True,False,0,0.0
298.7,309.9,1483,32.8,142,5093.820216432538,11.199999999999989,False,True,False,0,0.0
297.5,308.6,1513,39.7,32,6290.107282992996,11.100000000000023,False,True,False,0,0.0
301.4,310.7,1568,35.2,23,5779.860276172453,9.300000000000011,False,True,False,0,0.0
300.8,310.8,1634,29.2,149,4996.472732073303,10.0,False,True,False,0,0.0
298.1,308.9,1367,41.9,113,5998.064829915288,10.799999999999955,False,True,False,0,0.0
298.2,308.8,1540,34.8,32,5612.141116372805,10.600000000000023,False,True,False,0,0.0
299.2,310.3,1352,48.9,238,6923.316226275043,11.100000000000023,False,True,False,1,0.2833333333333333
300.9,310.4,1457,43.8,69,6682.85872456928,9.5,True,False,False,0,0.0
298.8,310.5,1384,52.8,200,7652.417049320162,11.699999999999989,False,True,False,0,0.16
296.9,307.9,1547,32.6,79,5281.247634145706,11.0,True,False,False,0,0.0033333333333333335
299.6,311.1,1679,30.7,129,5397.811193569399,11.5,False,True,False,0,0.0
299.7,309.6,1477,42.7,163,6604.455043911191,9.900000000000034,False,False,True,0,0.0
298.3,309.2,1562,37.6,137,6150.316881883762,10.899999999999977,False,True,False,0,0.0
300.7,312.0,1401,51.1,50,7497.002460747075,11.300000000000011,False,True,False,0,0.01
302.0,310.5,1841,23.6,119,4549.82203253693,8.5,True,False,False,0,0.0
300.7,309.5,1667,30.5,29,5324.318869426422,8.800000000000011,True,False,False,0,0.0
303.6,311.7,1546,38.5,64,6233.024544477269,8.099999999999966,False,True,False,0,0.0033333333333333335
304.2,313.2,1464,44.9,37,6883.606495133666,9.0,False,True,False,0,0.0
304.1,313.3,1470,39.9,70,6142.127797033405,9.199999999999989,False,True,False,0,0.0
300.2,310.1,1550,38.7,45,6281.614510852792,9.900000000000034,False,False,True,0,0.0
297.7,308.5,1559,35.2,127,5746.685057750546,10.800000000000011,False,False,True,0,0.0
299.2,308.5,1742,28.9,150,5271.990407793127,9.300000000000011,False,False,True,0,0.02
298.1,308.9,1459,50.3,115,7685.141972795055,10.799999999999955,False,False,True,0,0.0
298.0,308.7,1436,48.2,201,7248.198794558275,10.699999999999989,False,False,True,0,0.0033333333333333335
300.2,310.2,1628,30.3,27,5165.657968444625,10.0,False,False,True,0,0.0
304.2,313.6,1469,40.0,154,6153.332810831208,9.400000000000034,False,True,False,0,0.0
301.5,311.1,1458,41.4,123,6321.010082728807,9.600000000000023,False,True,False,0,0.0
301.4,310.4,1610,38.6,16,6507.913901666377,9.0,True,False,False,0,0.0
300.1,311.5,1659,31.1,203,5403.0052934233345,11.399999999999977,False,True,False,0,0.016666666666666666
297.9,308.8,1613,31.4,57,5303.8671012515515,10.900000000000034,False,True,False,0,0.0
303.8,312.5,1366,45.1,143,6451.428065754832,8.699999999999989,False,False,True,0,0.023333333333333334
300.3,311.1,1605,37.1,160,6235.590178477701,10.800000000000011,False,True,False,0,0.0
297.8,307.8,1396,42.5,23,6213.023071249414,10.0,False,True,False,0,0.0
299.3,309.1,1531,37.9,127,6076.3533188427455,9.800000000000011,False,True,False,0,0.0
299.5,309.1,1548,44.3,40,7181.303814987836,9.600000000000023,True,False,False,0,0.013333333333333334
301.1,310.1,1489,45.8,42,7141.489364091341,9.0,False,True,False,0,0.0
299.4,310.8,1622,33.6,217,5707.1428782173625,11.400000000000034,False,True,False,0,0.03666666666666667
302.4,310.1,1426,46.8,95,6988.661353469711,7.7000000000000455,False,True,False,0,0.016666666666666666
297.1,307.9,1609,38.9,166,6554.419944915017,10.799999999999955,False,False,True,0,0.0
298.4,309.7,1530,38.6,161,6184.539297856867,11.300000000000011,False,True,False,0,0.0
297.5,308.6,1388,48.2,203,7005.919169113431,11.100000000000023,False,True,False,0,0.11666666666666667
302.6,310.9,1331,52.0,154,7247.863691341892,8.299999999999955,False,True,False,1,0.94
298.1,307.7,1479,45.0,136,6969.623301988956,9.599999999999966,False,True,False,0,0.0
300.2,309.6,1528,35.1,44,5616.413682381689,9.400000000000034,False,False,True,0,0.0
299.6,309.1,1407,50.6,85,7455.439189940082,9.5,False,True,False,0,0.0
302.2,311.5,1443,47.0,90,7102.198511970445,9.300000000000011,False,False,True,0,0.006666666666666667
301.1,311.2,1591,35.0,208,5831.319563838255,10.099999999999966,False,False,True,0,0.06333333333333334
298.3,308.1,1722,28.6,89,5157.364163839148,9.800000000000011,False,False,True,0,0.0
301.1,309.7,1668,30.8,158,5379.914587419449,8.599999999999966,False,True,False,0,0.0
301.4,310.6,1578,33.0,181,5453.176528101163,9.200000000000045,False,True,False,0,0.0
301.2,309.9,1984,19.7,169,4092.9506849008776,8.699999999999989,False,True,False,0,0.0
299.6,310.2,1381,60.5,13,8749.387900125135,10.599999999999966,False,True,False,0,0.02
301.7,310.6,1406,46.0,112,6772.854882119116,8.900000000000034,False,True,False,0,0.01
300.2,309.5,1642,28.8,92,4952.155331706662,9.300000000000011,False,False,True,0,0.01
302.0,310.8,1454,36.6,0,5572.808376349862,8.800000000000011,False,True,False,0,0.0
299.4,309.4,1326,47.5,35,6595.773776211771,10.0,False,False,True,0,0.0033333333333333335
303.4,311.8,1515,42.6,204,6758.508275667721,8.400000000000034,False,False,True,0,0.0033333333333333335
300.4,310.6,1429,46.9,19,7018.328460095109,10.200000000000045,False,True,False,0,0.01
299.8,309.5,1641,27.1,16,4657.002701901903,9.699999999999989,False,True,False,0,0.0
300.5,311.5,1490,38.4,67,5991.645508926453,11.0,False,True,False,0,0.0
298.1,307.7,1650,34.1,138,5892.057021807657,9.599999999999966,False,True,False,0,0.0
298.6,309.7,1925,22.1,7,4455.040182178126,11.099999999999966,False,True,False,0,0.006666666666666667
298.3,310.1,1509,37.6,85,5941.631353881304,11.800000000000011,True,False,False,0,0.0
302.4,311.9,1452,43.1,137,6553.4879390944525,9.5,False,True,False,0,0.0
304.0,313.1,1450,42.8,101,6498.908002726084,9.100000000000023,False,False,True,0,0.0
298.7,309.5,1394,46.0,113,6715.049577293063,10.800000000000011,False,False,True,0,0.0
298.6,309.7,1672,27.5,54,4815.014340401956,11.099999999999966,True,False,False,0,0.0033333333333333335
300.7,310.2,1387,50.6,83,7349.462797758985,9.5,False,True,False,0,0.0033333333333333335
302.3,311.7,1540,28.9,149,4660.657421355578,9.399999999999977,False,False,True,0,0.013333333333333334
301.3,310.6,1521,36.3,166,5781.818535593191,9.300000000000011,False,True,False,0,0.0
297.4,308.3,1472,45.5,2,7013.710318894333,10.900000000000034,False,True,False,0,0.0033333333333333335
298.3,309.3,1337,56.1,206,7854.578536578664,11.0,False,True,False,1,0.71
297.4,309.0,1497,41.8,144,6552.796788710662,11.600000000000023,False,False,True,0,0.0
300.3,311.7,1579,33.6,59,5555.843776020478,11.399999999999977,False,True,False,0,0.0
301.4,310.8,1362,53.2,4,7587.825904362357,9.400000000000034,False,True,False,0,0.013333333333333334
298.2,309.4,1693,34.4,73,6098.79476236489,11.199999999999989,False,False,True,0,0.0
299.1,308.3,1524,34.1,128,5442.118121960527,9.199999999999989,False,True,False,0,0.0
302.3,311.0,1546,35.5,70,5747.334320232288,8.699999999999989,False,False,True,0,0.0
300.6,309.4,1442,43.2,96,6523.454313326134,8.799999999999955,False,True,False,0,0.0
298.2,310.0,1433,44.2,68,6632.802681622083,11.800000000000011,True,False,False,0,0.0
300.2,311.5,1383,42.1,60,6097.234438013606,11.300000000000011,False,True,False,0,0.0
295.9,306.6,1679,30.4,117,5345.063852915626,10.700000000000045,False,True,False,0,0.0
300.2,309.4,1527,37.0,194,5916.561444505657,9.199999999999989,False,True,False,0,0.0
297.1,308.5,1621,32.4,194,5499.923426786579,11.399999999999977,False,False,True,0,0.0
299.4,309.3,1401,59.0,38,8656.030238435957,9.900000000000034,False,True,False,0,0.07333333333333333
298.4,308.0,1380,47.6,130,6878.831274300212,9.600000000000023,False,True,False,0,0.0
300.3,311.3,1332,60.5,112,8438.946186072902,11.0,False,True,False,0,0.013333333333333334
299.9,309.4,1399,54.8,3,8028.360970199739,9.5,False,False,True,0,0.0
300.4,309.8,1314,63.1,146,8682.6709441384,9.400000000000034,False,True,False,0,0.11333333333333333
297.2,308.0,1435,43.0,202,6461.732489658606,10.800000000000011,True,False,False,0,0.0033333333333333335
297.6,308.4,1398,48.9,63,7158.872843441205,10.799999999999955,False,False,True,0,0.0
300.3,311.9,1390,49.0,194,7132.4625212000265,11.599999999999966,True,False,False,0,0.016666666666666666
298.7,310.2,1613,36.0,0,6080.866740288404,11.5,True,False,False,0,0.0
301.7,311.0,1474,42.6,164,6575.604751375724,9.300000000000011,False,True,False,0,0.0033333333333333335
300.4,309.8,1549,38.9,150,6310.004036465731,9.400000000000034,False,True,False,0,0.0
300.6,311.7,1428,52.6,208,7865.794022351981,11.099999999999966,False,True,False,0,0.48333333333333334
295.6,306.1,1651,28.1,110,4858.274071241888,10.5,False,False,True,0,0.0
301.3,310.9,1509,41.7,16,6589.522006831127,9.599999999999966,False,True,False,0,0.0
303.9,313.1,1437,48.3,110,7268.294515565737,9.200000000000045,False,False,True,0,0.0033333333333333335
300.4,310.1,1503,42.2,196,6642.018020072614,9.700000000000045,False,True,False,0,0.0
298.8,309.8,1493,38.5,132,6019.3438841556035,11.0,False,True,False,0,0.0
302.3,311.0,1526,37.7,171,6024.54845598505,8.699999999999989,False,False,True,0,0.0
300.4,311.8,1601,36.1,0,6052.393438871369,11.400000000000034,False,True,False,0,0.0
298.2,309.0,1413,47.9,97,7087.715769837396,10.800000000000011,False,False,True,0,0.0
300.4,311.8,2261,14.9,5,3527.8933582507066,11.400000000000034,False,True,False,0,0.05
302.9,312.3,1417,48.7,26,7226.490389321971,9.400000000000034,True,False,False,0,0.0
297.7,309.3,1400,48.9,147,7169.114435491908,11.600000000000023,True,False,False,0,0.0
297.3,308.3,1544,41.7,6,6742.360489428271,11.0,False,False,True,0,0.0
297.5,308.6,1440,38.8,29,5850.90215804563,11.100000000000023,False,False,True,0,0.0
298.3,309.5,1427,54.3,89,8114.325417177469,11.199999999999989,True,False,False,0,0.0
299.5,310.7,1424,41.3,101,6158.694462293334,11.199999999999989,False,False,True,0,0.0
300.3,311.5,1378,47.5,64,6854.4315713573305,11.199999999999989,False,True,False,0,0.0
299.3,308.8,1648,28.4,188,4901.21964281646,9.5,False,False,True,0,0.05
299.5,310.9,1577,34.6,159,5713.9496623001405,11.399999999999977,False,False,True,0,0.0
299.4,309.1,1957,22.1,55,4529.09799299875,9.700000000000045,False,True,False,0,0.0
299.7,311.2,1616,42.3,180,7158.307356763557,11.5,False,False,True,0,0.0033333333333333335
300.2,309.3,1366,49.3,59,7052.226244827344,9.100000000000023,False,True,False,0,0.0
298.3,309.3,1558,37.2,73,6069.3056793231935,11.0,False,True,False,0,0.0
301.0,312.2,1510,39.9,61,6309.260526204382,11.199999999999989,False,True,False,0,0.0
299.0,308.7,1537,42.8,202,6888.84248288965,9.699999999999989,False,True,False,0,0.0
299.8,309.2,1372,58.2,65,8361.914334206882,9.399999999999977,False,False,True,0,0.006666666666666667
297.6,309.4,1958,22.1,108,4531.412299586894,11.799999999999955,False,True,False,0,0.0
